,url,hospital,datetime,comment,sentiment_label,review_len,word_count
44,82551,Prince of Wales Hospital,2021-07-13 12:33:28+00:00,i admit recently i suffer extrem dizzi nausea i concern may stroke i admit emerg fortun wasnt busy dure time i i feel iwa given first rate treatment i test done blood pressur done sever times urin test ecg ct scan i diagnos i suffer condit call vertigo i treat occup therapi physiotherapi ross i four treatment involv differ movements thi move crystal inner ear i stay overnight late afternoon follow day improv enough discharged i follow appt ross i felt satisfactory when happen i felt ghastly within week i wasso much better i happi treatment attitude,1,554,97
45,82552,Kalgoorlie Health Campus,2021-07-22 09:06:07+00:00,my stori darl auntie i becam carer multipl medic issuesin opinion staff emerg depart wonder right onto ittwic darl aunti admit medic ward and i feel nurs amaz there they made sure comfortable pain free safe fall bed put bed could lower floor at one stage nurs sit room 247unfortunately second visit medic ward pass awayth dr night rang meand complet compassion even rang drive back hospit make sure i okon arriv medic ward beauti nurs put arm around guid room they becam like friend week wardi felt dr wonder wait room explain everyth happen expectth nurs everi bell press i believ compass middl names made sure i ever i need drink biscuit etc i wait aunti pass world4 hr later gone the nurs amazing let sit hrs let famili member 5am see care receiv beyond anyth i seen beforew hug leaving i brought flower card week later thank allloveuaunti,1,842,150
46,82553,Kalgoorlie Health Campus,2021-07-22 11:36:13+00:00,i present emerg sore lump abdomen wa seen quickli sent home rest haematomamuscl tear had follow scan continu feel pain swellingi return emerg saw quickli i surgeri afternoon the care provid dr nurs kalgoorli hospit excel even though i understand short staff they weigh concern provid best advic solution,1,303,49
47,82554,Geraldton Hospital,2021-07-22 11:48:18+00:00,my 2yearold cellul eye the agenc nurs triag appropriately i felt child i seen within time assess care excellenti believ mitch doctor thorough assessment he read son file beforehand listen concerns great talk child acknowledg concern discuss plan togeth follow gp return ed i concerned i felt listen care assess thorough detailed he knowledg importantli kind what great doctor thank mitch,1,387,61
48,82555,St George Hospital,2021-07-22 13:36:00+00:00,overal experi great apart 1  2 staff i believ dont like jobfirst midwif work night shift i believ act rude sometimes i think partner doesnt speak english midwif attitud patients anyway one night partner call midwife assist chang baby nappies i understand midwif said nappy still clean without check properly but i believ midwif slap spouse hand tri show midwif nappi need changedsecondly opinion theinterpret need learn manner profession job,1,441,70
49,82556,Maroondah Hospital,2021-07-22 14:31:16+00:00,my spous admit via ambul follow fall home they arriv around midnight discharg around earli morning my spous poor historian gener unwell these fall occur frequently due covid ambul driver said could attend hospital we detail happen spous poor recollection here come withthey temperatur 38 tachycardia hypertens give antis xray chest xray whilst immedi care emerg depart consid well execut spous flag fall risk right so it deem fractur readi discharge i went get spouse belong told wait car i did my spous walk unaid usual wheeli frame across seem undevelop ground unescort hold nemesi bag still sever nauseated the next day phone hospit reattend ankl actual fractured so duti care patientfirst patient alreadi fall document fall risk nauseat walking without mobil aid fractur ankl nighti across car park astonishing i provid date admission,1,838,134
50,82557,St George Hospital COVID Vaccine Hub,2021-07-22 15:28:34+00:00,the administ nurs covid vaccine rena st georg hospit friendli caring made whole experi worthwhile,1,97,15
51,82558,Broome Health Campus,2021-07-07 10:05:54+00:00,my adult child present broom hospit suffer mental breakdown they high distress selfharm infant health issu also my understand child place storeroom wait seen nowher even chang baby wa inform servic help time referr would sent consider kimberley commun healthmi child past experi 8month wait veri disappoint way child treat obvious need immedi help im concern without support help mental health condit could becom wors dire results,0,430,67
52,82559,Kalgoorlie Health Campus,2021-07-22 15:59:33+00:00,i second dc miss miscarriage 6 week first one matt barb kalgoorli health campu day ward super amazing made feel comfort care compassionate thank much take job next level incredible,1,180,30
53,82560,Royal Perth Hospital,2021-07-08 20:28:25+00:00,shortli get work i began feel increasingli confus increas level weak arms given symptom like never manifest before i thought wise choic go er get check outon arriv er i wait patient 20 minut assess triag nurseth nurs friendli quick realis deterior state i promptli taken assessment out of i felt was abund caution i receiv covid19 test put neg pressur room return negative the staff room fantast genuin caring onc i deem covid19 free i transfer er activ monitor ward thi condition qualiti care realli start faltermi bodi becam increasingli numb weak much so i unabl move head rais limbs i function paralysed the mask i wear drift eye start caus consider discomfort be unabl move i final manag get attent staff they quickli ask i fix uncomfortable i told i unabl move limbs respons was opinion callou disregardat point i royal perth hospit sever hour i thirsty food drink place me i said i would need help drink a physiotherapist approach genuin said blood fine everyth i feel head theyll leav food drink i readi it after nearli 2 hour complet immobility symptom lessen slightli i could right arm i struggl struggl effort get arm tabl get drink i manag get cup mouth long struggl take desper sipwatch struggle 3 nurs doctor not singl one offer help admittedly i ask help i hate nuisance i felt i made feel like i burden undeserv assistancemi symptom lessen enough i capabl sit upright the doctor approach said look cant find anyth wrong blood test thing home your bodi manifest mind feel know i move discharg ward diagnosi and i felt made feel like complet wast spacei feel i noth patient polit whole stay there treat poorli concern disregard coldly i felt compel tell stori even though i hate complain free health servicein end i left royal perth hospit feel degraded with sens i complet wast time mine,1,1802,317
